id,label,x,y
16,opolskie,-2225,-1279
16,opolskie,-2187,-1391
16,opolskie,-2234,-1391
16,opolskie,-2320,-1450
16,opolskie,-2443,-1485
16,opolskie,-2438,-1534
16,opolskie,-2452,-1583
16,opolskie,-2474,-1585
16,opolskie,-2474,-1622
16,opolskie,-2450,-1630
16,opolskie,-2467,-1655
16,opolskie,-2504,-1647
16,opolskie,-2568,-1693
16,opolskie,-2661,-1613
16,opolskie,-2669,-1554
16,opolskie,-2740,-1529
16,opolskie,-2776,-1466
16,opolskie,-2701,-1455
16,opolskie,-2658,-1407
16,opolskie,-2667,-1320
16,opolskie,-2681,-1308
16,opolskie,-2743,-1352
16,opolskie,-2880,-1369
16,opolskie,-2887,-1318
16,opolskie,-2916,-1362
16,opolskie,-2944,-1352
16,opolskie,-2934,-1301
16,opolskie,-2980,-1296
16,opolskie,-3052,-1222
16,opolskie,-3121,-1200
16,opolskie,-3221,-1121
16,opolskie,-3197,-1074
16,opolskie,-3143,-1092
16,opolskie,-3119,-1045
16,opolskie,-3140,-1006
16,opolskie,-3106,-980
16,opolskie,-3088,-930
16,opolskie,-3003,-947
16,opolskie,-3005,-854
16,opolskie,-2966,-809
16,opolskie,-2980,-787
16,opolskie,-2968,-757
16,opolskie,-2927,-763
16,opolskie,-2922,-743
16,opolskie,-2951,-728
16,opolskie,-2934,-686
16,opolskie,-2904,-689
16,opolskie,-2885,-657
16,opolskie,-2911,-632
16,opolskie,-2897,-603
16,opolskie,-2858,-613
16,opolskie,-2863,-563
16,opolskie,-2786,-530
16,opolskie,-2779,-454
16,opolskie,-2743,-441
16,opolskie,-2757,-353
16,opolskie,-2710,-333
16,opolskie,-2669,-355
16,opolskie,-2587,-313
18,podkarpackie,-245,-1256
18,podkarpackie,-66,-1082
18,podkarpackie,2,-1064
18,podkarpackie,72,-902
18,podkarpackie,141,-896
18,podkarpackie,188,-757
18,podkarpackie,255,-764
18,podkarpackie,327,-715
18,podkarpackie,432,-775
18,podkarpackie,402,-868
18,podkarpackie,441,-925
18,podkarpackie,612,-965
18,podkarpackie,667,-1082
18,podkarpackie,652,-1106
18,podkarpackie,586,-1109
18,podkarpackie,552,-1151
18,podkarpackie,612,-1209
18,podkarpackie,742,-1202
18,podkarpackie,700,-1229
18,podkarpackie,739,-1265
18,podkarpackie,986,-1262
18,podkarpackie,1078,-1160
18,podkarpackie,1136,-1196
18,podkarpackie,1196,-1146
18,podkarpackie,1241,-1202
18,podkarpackie,1229,-1247
18,podkarpackie,1293,-1250
18,podkarpackie,1331,-1304
18,podkarpackie,778,-2108
18,podkarpackie,805,-2171
18,podkarpackie,847,-2396
18,podkarpackie,839,-2442
18,podkarpackie,974,-2592
18,podkarpackie,983,-2668
18,podkarpackie,946,-2679
18,podkarpackie,883,-2637
18,podkarpackie,793,-2643
18,podkarpackie,760,-2597
18,podkarpackie,633,-2583
18,podkarpackie,598,-2537
18,podkarpackie,549,-2553
18,podkarpackie,508,-2528
18,podkarpackie,508,-2511
18,podkarpackie,462,-2520
18,podkarpackie,363,-2471
18,podkarpackie,354,-2408
18,podkarpackie,294,-2336
18,podkarpackie,204,-2300
18,podkarpackie,176,-2336
18,podkarpackie,80,-2240
18,podkarpackie,-56,-2282
18,podkarpackie,-113,-2252
18,podkarpackie,-114,-2177
18,podkarpackie,-135,-2096
18,podkarpackie,-161,-2062
18,podkarpackie,-144,-2002
18,podkarpackie,-176,-1876
18,podkarpackie,-213,-1867
18,podkarpackie,-204,-1836
18,podkarpackie,-152,-1816
18,podkarpackie,-179,-1764
18,podkarpackie,-219,-1773
18,podkarpackie,-233,-1741
18,podkarpackie,-201,-1735
18,podkarpackie,-201,-1701
18,podkarpackie,-264,-1695
18,podkarpackie,-288,-1623
18,podkarpackie,-261,-1581
18,podkarpackie,-285,-1554
18,podkarpackie,-258,-1515
18,podkarpackie,-267,-1482
18,podkarpackie,-291,-1461
18,podkarpackie,-276,-1404
18,podkarpackie,-245,-1256
20,podlaskie,989,922
20,podlaskie,946,940
20,podlaskie,893,914
20,podlaskie,799,989
20,podlaskie,703,1019
20,podlaskie,618,992
20,podlaskie,577,1031
20,podlaskie,457,1212
20,podlaskie,457,1293
20,podlaskie,462,1428
20,podlaskie,420,1443
20,podlaskie,405,1413
20,podlaskie,351,1413
20,podlaskie,327,1488
20,podlaskie,372,1503
20,podlaskie,336,1542
20,podlaskie,276,1533
20,podlaskie,270,1497
20,podlaskie,230,1494
20,podlaskie,167,1506
20,podlaskie,147,1569
20,podlaskie,167,1594
20,podlaskie,150,1641
20,podlaskie,80,1660
20,podlaskie,83,1692
20,podlaskie,110,1704
20,podlaskie,113,1744
20,podlaskie,80,1726
20,podlaskie,32,1783
20,podlaskie,-17,1773
20,podlaskie,-95,1942
20,podlaskie,-75,1954
20,podlaskie,-107,1987
20,podlaskie,-35,1999
20,podlaskie,-77,2020
20,podlaskie,-66,2060
20,podlaskie,-113,2159
20,podlaskie,-47,2186
20,podlaskie,8,2189
20,podlaskie,69,2155
20,podlaskie,95,2218
20,podlaskie,141,2228
20,podlaskie,155,2204
20,podlaskie,167,2249
20,podlaskie,255,2279
20,podlaskie,405,2430
20,podlaskie,429,2415
20,podlaskie,435,2468
20,podlaskie,486,2499
20,podlaskie,508,2484
20,podlaskie,577,2565
20,podlaskie,574,2619
20,podlaskie,612,2652
20,podlaskie,615,2727
20,podlaskie,504,2875
20,podlaskie,523,2913
20,podlaskie,498,2962
20,podlaskie,468,2956
20,podlaskie,432,3025
20,podlaskie,448,3067
20,podlaskie,532,3109
20,podlaskie,612,3119
20,podlaskie,607,3206
20,podlaskie,649,3235
20,podlaskie,733,3211
20,podlaskie,739,3176
20,podlaskie,766,3176
20,podlaskie,787,3133
20,podlaskie,823,3139
20,podlaskie,902,3094
20,podlaskie,968,3073
20,podlaskie,1082,2863
20,podlaskie,1061,2787
20,podlaskie,1124,2655
20,podlaskie,1118,2597
20,podlaskie,1130,2559
20,podlaskie,1148,2474
20,podlaskie,1232,2237
20,podlaskie,1368,1957
20,podlaskie,1398,1927
20,podlaskie,1413,1882
20,podlaskie,1394,1839
20,podlaskie,1443,1683
20,podlaskie,1434,1620
20,podlaskie,1443,1542
20,podlaskie,1454,1454
20,podlaskie,1437,1382
20,podlaskie,1371,1319
20,podlaskie,1301,1278
20,podlaskie,1199,1241
20,podlaskie,1097,1118
20,podlaskie,989,922
22,pomorskie,-2062,3293
22,pomorskie,-2033,3198
22,pomorskie,-1988,3192
22,pomorskie,-1985,3175
22,pomorskie,-1879,3121
22,pomorskie,-1658,3129
22,pomorskie,-1576,3144
22,pomorskie,-1489,3181
22,pomorskie,-1363,3256
22,pomorskie,-1348,3256
22,pomorskie,-1351,3241
22,pomorskie,-1405,3192
22,pomorskie,-1495,3150
22,pomorskie,-1576,3118
22,pomorskie,-1630,3115
22,pomorskie,-1609,3039
22,pomorskie,-1633,3036
22,pomorskie,-1573,2943
22,pomorskie,-1615,2922
22,pomorskie,-1636,2868
22,pomorskie,-1645,2820
22,pomorskie,-1606,2796
22,pomorskie,-1615,2763
22,pomorskie,-1585,2769
22,pomorskie,-1537,2745
22,pomorskie,-1546,2700
22,pomorskie,-1528,2682
22,pomorskie,-1489,2697
22,pomorskie,-1429,2697
22,pomorskie,-1432,2670
22,pomorskie,-1450,2663
22,pomorskie,-1447,2639
22,pomorskie,-1462,2607
22,pomorskie,-1458,2582
22,pomorskie,-1489,2565
22,pomorskie,-1489,2507
22,pomorskie,-1507,2537
22,pomorskie,-1585,2556
22,pomorskie,-1582,2519
22,pomorskie,-1600,2471
22,pomorskie,-1645,2421
22,pomorskie,-1639,2363
22,pomorskie,-1675,2360
22,pomorskie,-1696,2306
22,pomorskie,-1840,2297
22,pomorskie,-1922,2318
22,pomorskie,-1907,2402
22,pomorskie,-2000,2408
22,pomorskie,-2063,2372
22,pomorskie,-2099,2424
22,pomorskie,-2123,2393
22,pomorskie,-2246,2411
22,pomorskie,-2240,2456
22,pomorskie,-2309,2457
22,pomorskie,-2366,2504
22,pomorskie,-2402,2435
22,pomorskie,-2447,2481
22,pomorskie,-2471,2462
22,pomorskie,-2493,2484
22,pomorskie,-2510,2471
22,pomorskie,-2478,2424
22,pomorskie,-2544,2396
22,pomorskie,-2570,2418
22,pomorskie,-2573,2366
22,pomorskie,-2541,2345
22,pomorskie,-2565,2306
22,pomorskie,-2591,2324
22,pomorskie,-2636,2318
22,pomorskie,-2622,2294
22,pomorskie,-2636,2286
22,pomorskie,-2673,2321
22,pomorskie,-2685,2300
22,pomorskie,-2714,2309
22,pomorskie,-2717,2342
22,pomorskie,-2751,2352
22,pomorskie,-2780,2303
22,pomorskie,-2802,2207
22,pomorskie,-2829,2213
22,pomorskie,-2871,2249
22,pomorskie,-2994,2255
22,pomorskie,-3021,2225
22,pomorskie,-3054,2234
22,pomorskie,-3057,2267
22,pomorskie,-3081,2270
22,pomorskie,-3102,2267
22,pomorskie,-3141,2366
22,pomorskie,-3121,2372
22,pomorskie,-3147,2478
22,pomorskie,-3096,2519
22,pomorskie,-3153,2576
22,pomorskie,-3153,2600
22,pomorskie,-3078,2616
22,pomorskie,-3078,2679
22,pomorskie,-3144,2723
22,pomorskie,-3153,2760
22,pomorskie,-3165,2726
22,pomorskie,-3187,2729
22,pomorskie,-3195,2763
22,pomorskie,-3171,2826
22,pomorskie,-3234,2988
22,pomorskie,-3234,3021
22,pomorskie,-3150,3060
22,pomorskie,-3150,3108
22,pomorskie,-3171,3115
22,pomorskie,-3165,3181
22,pomorskie,-3141,3184
22,pomorskie,-3153,3228
22,pomorskie,-3144,3250
22,pomorskie,-3153,3300
22,pomorskie,-3192,3304
22,pomorskie,-3198,3373
22,pomorskie,-3081,3402
22,pomorskie,-2979,3489
22,pomorskie,-2871,3540
22,pomorskie,-2757,3577
22,pomorskie,-2708,3580
22,pomorskie,-2597,3606
22,pomorskie,-2493,3631
22,pomorskie,-2441,3642
22,pomorskie,-2381,3657
22,pomorskie,-2340,3655
22,pomorskie,-2193,3664
22,pomorskie,-2147,3621
22,pomorskie,-2021,3544
22,pomorskie,-1907,3454
22,pomorskie,-1885,3397
22,pomorskie,-1900,3392
22,pomorskie,-1937,3427
22,pomorskie,-1953,3470
22,pomorskie,-2032,3530
22,pomorskie,-2137,3595
22,pomorskie,-2153,3541
22,pomorskie,-2109,3498
22,pomorskie,-2106,3434
22,pomorskie,-2083,3437
22,pomorskie,-2065,3372
22,pomorskie,-2062,3293
24,slaskie,-2005,-475
24,slaskie,-1981,-450
24,slaskie,-1894,-435
24,slaskie,-1873,-457
24,slaskie,-1846,-405
24,slaskie,-1776,-451
24,slaskie,-1761,-495
24,slaskie,-1644,-540
24,slaskie,-1626,-501
24,slaskie,-1588,-489
24,slaskie,-1557,-543
24,slaskie,-1533,-534
24,slaskie,-1464,-679
24,slaskie,-1413,-661
24,slaskie,-1341,-712
24,slaskie,-1265,-703
24,slaskie,-1232,-742
24,slaskie,-1232,-764
24,slaskie,-1259,-754
24,slaskie,-1293,-823
24,slaskie,-1325,-823
24,slaskie,-1310,-880
24,slaskie,-1202,-902
24,slaskie,-1232,-937
24,slaskie,-1178,-940
24,slaskie,-1190,-983
24,slaskie,-1218,-986
24,slaskie,-1265,-1058
24,slaskie,-1190,-1085
24,slaskie,-1154,-1133
24,slaskie,-1235,-1184
24,slaskie,-1322,-1178
24,slaskie,-1350,-1202
24,slaskie,-1401,-1209
24,slaskie,-1440,-1190
24,slaskie,-1464,-1202
24,slaskie,-1457,-1232
24,slaskie,-1488,-1235
24,slaskie,-1470,-1268
24,slaskie,-1503,-1275
24,slaskie,-1503,-1307
24,slaskie,-1575,-1347
24,slaskie,-1506,-1388
24,slaskie,-1566,-1482
24,slaskie,-1614,-1488
24,slaskie,-1657,-1554
24,slaskie,-1660,-1594
24,slaskie,-1720,-1641
24,slaskie,-1723,-1695
24,slaskie,-1738,-1717
24,slaskie,-1720,-1732
24,slaskie,-1672,-1717
24,slaskie,-1657,-1810
24,slaskie,-1675,-1828
24,slaskie,-1647,-1852
24,slaskie,-1600,-1849
24,slaskie,-1584,-1864
24,slaskie,-1597,-1894
24,slaskie,-1554,-1924
24,slaskie,-1470,-1951
24,slaskie,-1467,-1979
24,slaskie,-1497,-2023
24,slaskie,-1434,-2060
24,slaskie,-1454,-2083
24,slaskie,-1569,-2183
24,slaskie,-1600,-2186
24,slaskie,-1641,-2225
24,slaskie,-1666,-2309
24,slaskie,-1713,-2321
24,slaskie,-1756,-2303
24,slaskie,-1798,-2336
24,slaskie,-1822,-2312
24,slaskie,-1836,-2204
24,slaskie,-1900,-2195
24,slaskie,-1945,-2014
24,slaskie,-1987,-2014
24,slaskie,-2048,-1979
24,slaskie,-2089,-1855
24,slaskie,-2077,-1822
24,slaskie,-2092,-1798
24,slaskie,-2083,-1764
24,slaskie,-2120,-1744
24,slaskie,-2171,-1758
24,slaskie,-2215,-1717
24,slaskie,-2289,-1738
24,slaskie,-2411,-1669
24,slaskie,-2421,-1620
24,slaskie,-2452,-1583
24,slaskie,-2438,-1534
24,slaskie,-2443,-1485
24,slaskie,-2320,-1450
24,slaskie,-2234,-1391
24,slaskie,-2187,-1391
24,slaskie,-2225,-1279
24,slaskie,-2209,-1112
24,slaskie,-2150,-1128
24,slaskie,-2173,-1024
24,slaskie,-2099,-1038
24,slaskie,-2052,-1021
24,slaskie,-2060,-962
24,slaskie,-2111,-937
24,slaskie,-2138,-851
24,slaskie,-2093,-807
24,slaskie,-2121,-753
24,slaskie,-2093,-709
24,slaskie,-2067,-691
24,slaskie,-2038,-610
24,slaskie,-2045,-579
24,slaskie,-2018,-522
24,slaskie,-2005,-475
26,swietokrzyskie,-1190,-1085
26,swietokrzyskie,-1265,-1058
26,swietokrzyskie,-1218,-986
26,swietokrzyskie,-1190,-983
26,swietokrzyskie,-1178,-940
26,swietokrzyskie,-1232,-937
26,swietokrzyskie,-1202,-902
26,swietokrzyskie,-1310,-880
26,swietokrzyskie,-1325,-823
26,swietokrzyskie,-1293,-823
26,swietokrzyskie,-1259,-754
26,swietokrzyskie,-1232,-763
26,swietokrzyskie,-1232,-742
26,swietokrzyskie,-1265,-703
26,swietokrzyskie,-1230,-631
26,swietokrzyskie,-1230,-588
26,swietokrzyskie,-1205,-514
26,swietokrzyskie,-1087,-597
26,swietokrzyskie,-1071,-488
26,swietokrzyskie,-1116,-479
26,swietokrzyskie,-1121,-414
26,swietokrzyskie,-1097,-345
26,swietokrzyskie,-978,-326
26,swietokrzyskie,-923,-335
26,swietokrzyskie,-923,-271
26,swietokrzyskie,-884,-271
26,swietokrzyskie,-845,-295
26,swietokrzyskie,-859,-197
26,swietokrzyskie,-808,-186
26,swietokrzyskie,-741,-207
26,swietokrzyskie,-764,-222
26,swietokrzyskie,-717,-290
26,swietokrzyskie,-647,-268
26,swietokrzyskie,-604,-329
26,swietokrzyskie,-608,-371
26,swietokrzyskie,-581,-351
26,swietokrzyskie,-556,-375
26,swietokrzyskie,-499,-369
26,swietokrzyskie,-471,-349
26,swietokrzyskie,-421,-378
26,swietokrzyskie,-396,-360
26,swietokrzyskie,-390,-312
26,swietokrzyskie,-353,-338
26,swietokrzyskie,-378,-375
26,swietokrzyskie,-329,-407
26,swietokrzyskie,-333,-453
26,swietokrzyskie,-200,-448
26,swietokrzyskie,-116,-527
26,swietokrzyskie,-80,-468
26,swietokrzyskie,-8,-448
26,swietokrzyskie,31,-451
26,swietokrzyskie,100,-459
26,swietokrzyskie,134,-478
26,swietokrzyskie,135,-508
26,swietokrzyskie,188,-757
26,swietokrzyskie,141,-896
26,swietokrzyskie,72,-902
26,swietokrzyskie,2,-1064
26,swietokrzyskie,-66,-1082
26,swietokrzyskie,-245,-1256
26,swietokrzyskie,-555,-1362
26,swietokrzyskie,-636,-1379
26,swietokrzyskie,-696,-1416
26,swietokrzyskie,-727,-1407
26,swietokrzyskie,-766,-1431
26,swietokrzyskie,-823,-1431
26,swietokrzyskie,-880,-1350
26,swietokrzyskie,-871,-1307
26,swietokrzyskie,-911,-1293
26,swietokrzyskie,-911,-1259
26,swietokrzyskie,-877,-1247
26,swietokrzyskie,-931,-1169
26,swietokrzyskie,-931,-1121
26,swietokrzyskie,-989,-1094
26,swietokrzyskie,-1009,-1109
26,swietokrzyskie,-1061,-1112
26,swietokrzyskie,-1088,-1075
26,swietokrzyskie,-1121,-1075
26,swietokrzyskie,-1157,-1067
26,swietokrzyskie,-1190,-1085
28,warminsko-mazurskie,-1696,2306
28,warminsko-mazurskie,-1675,2360
28,warminsko-mazurskie,-1639,2363
28,warminsko-mazurskie,-1645,2421
28,warminsko-mazurskie,-1600,2471
28,warminsko-mazurskie,-1582,2519
28,warminsko-mazurskie,-1585,2556
28,warminsko-mazurskie,-1507,2537
28,warminsko-mazurskie,-1489,2507
28,warminsko-mazurskie,-1489,2565
28,warminsko-mazurskie,-1458,2582
28,warminsko-mazurskie,-1462,2607
28,warminsko-mazurskie,-1447,2639
28,warminsko-mazurskie,-1450,2663
28,warminsko-mazurskie,-1432,2670
28,warminsko-mazurskie,-1429,2697
28,warminsko-mazurskie,-1489,2697
28,warminsko-mazurskie,-1528,2682
28,warminsko-mazurskie,-1546,2700
28,warminsko-mazurskie,-1537,2745
28,warminsko-mazurskie,-1585,2769
28,warminsko-mazurskie,-1615,2763
28,warminsko-mazurskie,-1606,2796
28,warminsko-mazurskie,-1645,2820
28,warminsko-mazurskie,-1636,2868
28,warminsko-mazurskie,-1615,2922
28,warminsko-mazurskie,-1573,2943
28,warminsko-mazurskie,-1633,3036
28,warminsko-mazurskie,-1609,3039
28,warminsko-mazurskie,-1536,3028
28,warminsko-mazurskie,-1443,3113
28,warminsko-mazurskie,-1388,3109
28,warminsko-mazurskie,-1272,3220
28,warminsko-mazurskie,-1184,3191
28,warminsko-mazurskie,-685,3145
28,warminsko-mazurskie,-454,3125
28,warminsko-mazurskie,-318,3119
28,warminsko-mazurskie,-279,3113
28,warminsko-mazurskie,-23,3131
28,warminsko-mazurskie,233,3151
28,warminsko-mazurskie,438,3169
28,warminsko-mazurskie,590,3179
28,warminsko-mazurskie,607,3204
28,warminsko-mazurskie,612,3119
28,warminsko-mazurskie,532,3109
28,warminsko-mazurskie,448,3067
28,warminsko-mazurskie,432,3025
28,warminsko-mazurskie,468,2956
28,warminsko-mazurskie,498,2962
28,warminsko-mazurskie,523,2913
28,warminsko-mazurskie,504,2875
28,warminsko-mazurskie,615,2727
28,warminsko-mazurskie,612,2652
28,warminsko-mazurskie,574,2619
28,warminsko-mazurskie,577,2565
28,warminsko-mazurskie,508,2484
28,warminsko-mazurskie,486,2499
28,warminsko-mazurskie,435,2468
28,warminsko-mazurskie,429,2415
28,warminsko-mazurskie,405,2430
28,warminsko-mazurskie,255,2279
28,warminsko-mazurskie,167,2249
28,warminsko-mazurskie,155,2204
28,warminsko-mazurskie,141,2228
28,warminsko-mazurskie,95,2218
28,warminsko-mazurskie,69,2155
28,warminsko-mazurskie,8,2189
28,warminsko-mazurskie,-47,2186
28,warminsko-mazurskie,-113,2159
28,warminsko-mazurskie,-204,2135
28,warminsko-mazurskie,-236,2152
28,warminsko-mazurskie,-279,2105
28,warminsko-mazurskie,-324,2117
28,warminsko-mazurskie,-396,2077
28,warminsko-mazurskie,-411,2092
28,warminsko-mazurskie,-471,2039
28,warminsko-mazurskie,-508,2074
28,warminsko-mazurskie,-574,2029
28,warminsko-mazurskie,-570,2011
28,warminsko-mazurskie,-627,1996
28,warminsko-mazurskie,-655,2005
28,warminsko-mazurskie,-712,1942
28,warminsko-mazurskie,-784,1907
28,warminsko-mazurskie,-833,1930
28,warminsko-mazurskie,-890,1870
28,warminsko-mazurskie,-877,1833
28,warminsko-mazurskie,-896,1795
28,warminsko-mazurskie,-934,1795
28,warminsko-mazurskie,-1049,1807
28,warminsko-mazurskie,-1088,1819
28,warminsko-mazurskie,-1169,1801
28,warminsko-mazurskie,-1215,1836
28,warminsko-mazurskie,-1205,1858
28,warminsko-mazurskie,-1218,1882
28,warminsko-mazurskie,-1259,1833
28,warminsko-mazurskie,-1250,1807
28,warminsko-mazurskie,-1256,1789
28,warminsko-mazurskie,-1310,1810
28,warminsko-mazurskie,-1319,1891
28,warminsko-mazurskie,-1359,1894
28,warminsko-mazurskie,-1356,1924
28,warminsko-mazurskie,-1322,1939
28,warminsko-mazurskie,-1365,2011
28,warminsko-mazurskie,-1422,2017
28,warminsko-mazurskie,-1470,2008
28,warminsko-mazurskie,-1464,2039
28,warminsko-mazurskie,-1515,2039
28,warminsko-mazurskie,-1557,2108
28,warminsko-mazurskie,-1588,2117
28,warminsko-mazurskie,-1597,2089
28,warminsko-mazurskie,-1632,2120
28,warminsko-mazurskie,-1617,2149
28,warminsko-mazurskie,-1696,2306
30,wielkopolskie,-1739,906
30,wielkopolskie,-1749,849
30,wielkopolskie,-1704,845
30,wielkopolskie,-1721,785
30,wielkopolskie,-1790,793
30,wielkopolskie,-1825,769
30,wielkopolskie,-1846,713
30,wielkopolskie,-1821,709
30,wielkopolskie,-1825,652
30,wielkopolskie,-1882,652
30,wielkopolskie,-1894,616
30,wielkopolskie,-1971,624
30,wielkopolskie,-1938,422
30,wielkopolskie,-1979,378
30,wielkopolskie,-2100,362
30,wielkopolskie,-2108,383
30,wielkopolskie,-2165,326
30,wielkopolskie,-2200,184
30,wielkopolskie,-2200,-19
30,wielkopolskie,-2245,-76
30,wielkopolskie,-2329,-35
30,wielkopolskie,-2333,-100
30,wielkopolskie,-2423,-132
30,wielkopolskie,-2386,-237
30,wielkopolskie,-2350,-217
30,wielkopolskie,-2341,-257
30,wielkopolskie,-2354,-293
30,wielkopolskie,-2347,-340
30,wielkopolskie,-2419,-385
30,wielkopolskie,-2502,-414
30,wielkopolskie,-2570,-385
30,wielkopolskie,-2544,-338
30,wielkopolskie,-2587,-313
30,wielkopolskie,-2639,-137
30,wielkopolskie,-2615,-78
30,wielkopolskie,-2743,-90
30,wielkopolskie,-2767,21
30,wielkopolskie,-2725,31
30,wielkopolskie,-2755,112
30,wielkopolskie,-2890,166
30,wielkopolskie,-2946,168
30,wielkopolskie,-2975,144
30,wielkopolskie,-2978,68
30,wielkopolskie,-3037,104
30,wielkopolskie,-3126,73
30,wielkopolskie,-3182,114
30,wielkopolskie,-3211,114
30,wielkopolskie,-3266,196
30,wielkopolskie,-3354,222
30,wielkopolskie,-3339,274
30,wielkopolskie,-3346,321
30,wielkopolskie,-3413,357
30,wielkopolskie,-3433,357
30,wielkopolskie,-3491,403
30,wielkopolskie,-3497,464
30,wielkopolskie,-3597,538
30,wielkopolskie,-3623,492
30,wielkopolskie,-3705,526
30,wielkopolskie,-3696,620
30,wielkopolskie,-3758,604
30,wielkopolskie,-3816,659
30,wielkopolskie,-3788,682
30,wielkopolskie,-3799,719
30,wielkopolskie,-3852,717
30,wielkopolskie,-3877,744
30,wielkopolskie,-3849,783
30,wielkopolskie,-3858,806
30,wielkopolskie,-3877,831
30,wielkopolskie,-3867,950
30,wielkopolskie,-3840,982
30,wielkopolskie,-3836,1033
30,wielkopolskie,-3856,1071
30,wielkopolskie,-3889,1086
30,wielkopolskie,-3905,1113
30,wielkopolskie,-3891,1131
30,wielkopolskie,-3877,1111
30,wielkopolskie,-3858,1102
30,wielkopolskie,-3856,1135
30,wielkopolskie,-3882,1204
30,wielkopolskie,-3875,1228
30,wielkopolskie,-3905,1290
30,wielkopolskie,-3907,1347
30,wielkopolskie,-3889,1392
30,wielkopolskie,-3785,1425
30,wielkopolskie,-3788,1484
30,wielkopolskie,-3818,1528
30,wielkopolskie,-3769,1551
30,wielkopolskie,-3739,1573
30,wielkopolskie,-3749,1757
30,wielkopolskie,-3646,1730
30,wielkopolskie,-3551,1768
30,wielkopolskie,-3517,1755
30,wielkopolskie,-3478,1821
30,wielkopolskie,-3495,1832
30,wielkopolskie,-3467,1903
30,wielkopolskie,-3384,1915
30,wielkopolskie,-3384,1949
30,wielkopolskie,-3350,1965
30,wielkopolskie,-3325,1943
30,wielkopolskie,-3309,1945
30,wielkopolskie,-3316,1995
30,wielkopolskie,-3256,2025
30,wielkopolskie,-3407,2108
30,wielkopolskie,-3425,2195
30,wielkopolskie,-3288,2199
30,wielkopolskie,-3245,2239
30,wielkopolskie,-3206,2339
30,wielkopolskie,-3141,2366
30,wielkopolskie,-3102,2267
30,wielkopolskie,-3081,2270
30,wielkopolskie,-3057,2267
30,wielkopolskie,-3054,2234
30,wielkopolskie,-3021,2225
30,wielkopolskie,-2994,2255
30,wielkopolskie,-2871,2249
30,wielkopolskie,-2829,2213
30,wielkopolskie,-2802,2207
30,wielkopolskie,-2861,2134
30,wielkopolskie,-2864,2102
30,wielkopolskie,-2892,2073
30,wielkopolskie,-2795,1956
30,wielkopolskie,-2813,1903
30,wielkopolskie,-2869,1890
30,wielkopolskie,-2871,1823
30,wielkopolskie,-2850,1805
30,wielkopolskie,-2869,1789
30,wielkopolskie,-2884,1680
30,wielkopolskie,-2908,1643
30,wielkopolskie,-2897,1617
30,wielkopolskie,-2852,1627
30,wielkopolskie,-2786,1596
30,wielkopolskie,-2760,1497
30,wielkopolskie,-2773,1431
30,wielkopolskie,-2834,1423
30,wielkopolskie,-2834,1388
30,wielkopolskie,-2788,1373
30,wielkopolskie,-2800,1325
30,wielkopolskie,-2770,1314
30,wielkopolskie,-2686,1339
30,wielkopolskie,-2691,1291
30,wielkopolskie,-2659,1248
30,wielkopolskie,-2606,1275
30,wielkopolskie,-2587,1293
30,wielkopolskie,-2439,1158
30,wielkopolskie,-2383,1163
30,wielkopolskie,-2370,1116
30,wielkopolskie,-2304,1078
30,wielkopolskie,-2256,1078
30,wielkopolskie,-2200,1136
30,wielkopolskie,-2177,1065
30,wielkopolskie,-2129,1067
30,wielkopolskie,-2118,1087
30,wielkopolskie,-2083,1087
30,wielkopolskie,-2006,1041
30,wielkopolskie,-1943,945
30,wielkopolskie,-1940,914
30,wielkopolskie,-1839,940
30,wielkopolskie,-1818,980
30,wielkopolskie,-1779,911
30,wielkopolskie,-1739,906
32,zachodnio-pomorskie,-3141,2366
32,zachodnio-pomorskie,-3206,2339
32,zachodnio-pomorskie,-3245,2239
32,zachodnio-pomorskie,-3288,2199
32,zachodnio-pomorskie,-3425,2195
32,zachodnio-pomorskie,-3407,2108
32,zachodnio-pomorskie,-3256,2025
32,zachodnio-pomorskie,-3316,1995
32,zachodnio-pomorskie,-3309,1945
32,zachodnio-pomorskie,-3325,1943
32,zachodnio-pomorskie,-3350,1965
32,zachodnio-pomorskie,-3384,1949
32,zachodnio-pomorskie,-3384,1915
32,zachodnio-pomorskie,-3467,1903
32,zachodnio-pomorskie,-3495,1832
32,zachodnio-pomorskie,-3478,1821
32,zachodnio-pomorskie,-3517,1755
32,zachodnio-pomorskie,-3551,1768
32,zachodnio-pomorskie,-3646,1730
32,zachodnio-pomorskie,-3749,1757
32,zachodnio-pomorskie,-3719,1810
32,zachodnio-pomorskie,-3735,1837
32,zachodnio-pomorskie,-3816,1842
32,zachodnio-pomorskie,-3872,1783
32,zachodnio-pomorskie,-3887,1721
32,zachodnio-pomorskie,-3969,1686
32,zachodnio-pomorskie,-4026,1741
32,zachodnio-pomorskie,-4157,1672
32,zachodnio-pomorskie,-4205,1686
32,zachodnio-pomorskie,-4186,1624
32,zachodnio-pomorskie,-4340,1560
32,zachodnio-pomorskie,-4443,1606
32,zachodnio-pomorskie,-4478,1533
32,zachodnio-pomorskie,-4524,1491
32,zachodnio-pomorskie,-4521,1429
32,zachodnio-pomorskie,-4572,1361
32,zachodnio-pomorskie,-4626,1381
32,zachodnio-pomorskie,-4684,1381
32,zachodnio-pomorskie,-4757,1347
32,zachodnio-pomorskie,-4955,1558
32,zachodnio-pomorskie,-4986,1601
